nct_id,url,first_received_date,last_posted_date,acronym,brief_title,brief_summary,official_title,allocation,number_of_arms,trial_freshness,enrollment,trial_stage,sites,pipeline_phase,trial_status,overall_status,start_date,primary_completion_date,completion_date,sponsor_type
NCT04632992,https://www.clinicaltrials.gov/study/NCT04632992,"2020-11-17 00:00:00","2023-06-29 00:00:00",MyTACTIC,"A Study Evaluating Targeted Therapies in Participants Who Have Advanced Solid Tumors With Genomic Alterations or Protein Expression Patterns Predictive of Response","This is a Phase II, multicenter, non-randomized, open-label, multi-arm study designed to      evaluate the safety and efficacy of targeted therapies as single agents or in rational,      specified combinations in participants with advanced unresectable or metastatic solid tumors      determined to harbor specific biomarkers.      Patients will be enrolled based on local testing performed at a Clinical Laboratory      Improvement Amendments (CLIA)-certified or equivalently accredited diagnostic laboratory. The      multi-arm structure of the MyTACTIC study allows patients with solid tumors to be treated      with a drug or drug regimen tailored to their biomarker identified at screening.","MyTACTIC: An Open-Label Phase II Study Evaluating Targeted Therapies in Patients Who Have Advanced Solid Tumors With Genomic Alterations or Protein Expression Patterns Predictive of Response",Non-Randomized,15,NULL,252,NULL,45,"Phase 2",Closed,"Active, not recruiting","2021-01-13 00:00:00","2023-12-28 00:00:00","2023-12-28 00:00:00",Industry
NCT04639219,https://www.clinicaltrials.gov/study/NCT04639219,"2020-11-20 00:00:00","2023-03-08 00:00:00",DPT01,"A Study of T-DXd for the Treatment of Solid Tumors Harboring HER2 Activating Mutations","This is an open-label, multi-center, single arm, Phase II study to evaluate the efficacy and      safety of T-DXd for the treatment of unresectable and/or metastatic solid tumors harboring      specific HER2 activating mutations regardless of tumor histology. The target population are      patients who have progressed following prior treatment or who have no satisfactory      alternative treatment options, including approved second line therapies in the specific tumor      type. Pre-specified HER2 mutations will be locally assessed using NGS tests or alternative      methods. Prior HER2 targeting therapy is permitted.","A Phase II, Multicenter, Open-label Study to Evaluate the Efficacy and Safety of Trastuzumab Deruxtecan (T-DXd) for the Treatment of Unresectable and/or Metastatic Solid Tumors Harboring HER2 Activating Mutations Regardless of Tumor Histology",Non-Randomized,1,NULL,102,NULL,30,"Phase 2",Closed,"Active, not recruiting","2020-12-30 00:00:00","2023-01-25 00:00:00","2028-01-17 00:00:00",Industry
NCT04639986,https://www.clinicaltrials.gov/study/NCT04639986,"2020-11-23 00:00:00","2023-09-06 00:00:00",NULL,"Asian Study of Sacituzumab Govitecan (IMMU-132) in HR+/HER2- Metastatic Breast Cancer (MBC)","The goal of this study is to compare the study drug, sacituzumab govitecan-hziy, versus      doctors treatment of choice in participants with HR+/HER2- metastatic breast cancer (MBC)      who have failed at least 2 prior chemotherapy regimens.","A Phase 3 Asian Study of Sacituzumab Govitecan (IMMU-132) Versus Treatment of Physicians Choice (TPC) in Subjects With Hormonal Receptor-positive (HR+)/Human Epidermal Growth Factor Receptor 2 Negative (HER2-) Metastatic Breast Cancer (MBC) Who Have Failed at Least 2 Prior Chemotherapy Regimens",Randomized,2,"Recently updated",331,Registrational,43,"Phase 3",Closed,"Active, not recruiting","2020-11-23 00:00:00","2023-04-30 00:00:00","2024-03-01 00:00:00",Industry
NCT04643002,https://www.clinicaltrials.gov/study/NCT04643002,"2020-11-24 00:00:00","2023-08-25 00:00:00",NULL,"Isatuximab in Combination With Novel Agents in RRMM - Master Protocol","The purpose of this umbrella study is to evaluate isatuximab when combined with novel agents      with or without dexamethasone in participants with relapsed or refractory myeloma.","Phase 1-2 UMBRELLA Trial Evaluating Isatuximab With or Without Dexamethasone in Combination With Novel Agents in Relapsed or Refractory Multiple Myeloma (RRMM) - Master Protocol",Randomized,4,"Recently updated",123,NULL,18,"Phase 2",Open,Recruiting,"2021-01-25 00:00:00","2026-02-26 00:00:00","2026-02-26 00:00:00",Industry
NCT04644068,https://www.clinicaltrials.gov/study/NCT04644068,"2020-11-25 00:00:00","2023-07-18 00:00:00",PETRA,"Study of AZD5305 as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Malignancies","This research is designed to determine if experimental treatment with PARP inhibitor,      AZD5305, alone, or in combination with anti-cancer agents is safe, tolerable, and has      anti-cancer activity in patients with advanced solid tumors.","A Modular Phase I/IIa, Open-label, Multicentre Study to Assess the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of Ascending Doses of AZD5305 as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Malignancies",Non-Randomized,6,NULL,604,NULL,61,"Phase 2",Open,Recruiting,"2020-11-12 00:00:00","2026-07-16 00:00:00","2026-07-16 00:00:00",Industry
NCT04644237,https://www.clinicaltrials.gov/study/NCT04644237,"2020-11-25 00:00:00","2023-07-27 00:00:00",DESTINY-LUNG02,"Trastuzumab Deruxtecan in Participants With HER2-mutated Metastatic Non-small Cell Lung Cancer (NSCLC)","This study was designed to evaluate the safety and efficacy of trastuzumab deruxtecan in      HER2-mutated metastatic non-small cell lung cancer (NSCLC) participants who had disease      recurrence or progression during/after at least one regimen of prior anticancer therapy      (second line or later) that must have contained a platinum-based chemotherapy drug.","A Phase 2, Multicenter, Randomized Study of Trastuzumab Deruxtecan in Subjects With HER2-mutated Metastatic Non-small Cell Lung Cancer (NSCLC) (DESTINY-LUNG02)",Randomized,2,NULL,152,Approved,48,"Phase 2",Closed,"Active, not recruiting","2021-03-19 00:00:00","2022-12-23 00:00:00","2024-03-01 00:00:00",Industry
NCT04647916,https://www.clinicaltrials.gov/study/NCT04647916,"2020-12-01 00:00:00","2023-08-14 00:00:00",NULL,"Testing Sacituzumab Govitecan Therapy in Patients With HER2-Negative Breast Cancer and Brain Metastases","This phase II trial studies the effect of sacituzumab govitecan in treating patients with      HER2-negative breast cancer that has spread to the brain (brain metastases). Sacituzumab      govitecan is a monoclonal antibody, called sacituzumab, linked to a chemotherapy drug, called      govitecan. Sacituzumab is a form of targeted therapy because it attaches to specific      molecules on the surface of cancer cells, known as Trop-2 receptors, and delivers govitecan      to kill them. Giving sacituzumab govitecan may shrink the cancer in the brain and/or extend      the time until the cancer gets worse.","A Phase II Trial of Sacituzumab Govitecan (IMMU-132) (NSC #820016) for Patients With HER2-Negative Breast Cancer and Brain Metastases",N/A,1,"Recently updated",44,NULL,296,"Phase 2",Open,Recruiting,"2021-06-08 00:00:00","2025-02-17 00:00:00","2026-12-01 00:00:00",Industry
NCT04656652,https://www.clinicaltrials.gov/study/NCT04656652,"2020-12-07 00:00:00","2023-09-05 00:00:00",TROPION-LUNG01,"Study of DS-1062a Versus Docetaxel in Previously Treated Advanced or Metastatic Non-small Cell Lung Cancer With or Without Actionable Genomic Alterations (TROPION-LUNG01)","This study will evaluate the efficacy, safety, and pharmacokinetics of DS-1062a versus      docetaxel in participants with previously treated advanced or metastatic non-small cell lung      cancer (NSCLC) with or without actionable genomic alterations.","Phase 3 Randomized Study of DS-1062a Versus Docetaxel in Previously Treated Advanced or Metastatic Non-Small Cell Lung Cancer (TROPION-LUNG01)",Randomized,2,"Recently updated",590,Registrational,205,"Phase 3",Closed,"Active, not recruiting","2020-12-21 00:00:00","2024-01-01 00:00:00","2024-06-27 00:00:00",Industry
NCT04659044,https://www.clinicaltrials.gov/study/NCT04659044,"2020-12-09 00:00:00","2022-08-26 00:00:00",NULL,"Polatuzumab Vedotin, Venetoclax, and Rituximab and Hyaluronidase Human for the Treatment of Relapsed or Refractory Mantle Cell Lymphoma","This phase II trial studies the effect of polatuzumab vedotin, venetoclax, and rituximab and      hyaluronidase human in treating patients with mantle cell lymphoma that has come back      (relapsed) or does not respond to treatment (refractory). Polatuzumab vedotin is a monoclonal      antibody, polatuzumab, linked to a toxic agent called vedotin. Polatuzumab attaches to CD79B      positive cancer cells in a targeted way and delivers vedotin to kill them. Venetoclax may      stop the growth of cancer cells by blocking Bcl-2, a protein needed for cell growth.      Rituximab hyaluronidase is a combination of rituximab and hyaluronidase. Rituximab binds to a      molecule called CD20, which is found on B cells (a type of white blood cell) and some types      of cancer cells. This may help the immune system kill cancer cells. Hyaluronidase allows      rituximab to be given by injection under the skin. Giving rituximab and hyaluronidase by      injection under the skin is faster than giving rituximab alone by infusion into the blood.      Giving polatuzumab vedotin, venetoclax, and rituximab and hyaluronidase human may work better      than standard therapy in treating patients with mantle cell lymphoma.","A Phase 2 Trial of the Combination of Polatuzumab Vedotin, Venetoclax and Rituximab and Hyaluronidase Human for Relapsed and Refractory Mantle Cell Lymphoma",N/A,1,NULL,63,NULL,12,"Phase 2",Open,Recruiting,"2021-04-01 00:00:00","2023-12-31 00:00:00","2025-12-31 00:00:00",Non-industry
NCT04659603,https://www.clinicaltrials.gov/study/NCT04659603,"2020-12-09 00:00:00","2023-07-10 00:00:00",CARMEN-BT01,"Tusamitamab Ravtansine Monotherapy and in Combination in Patients With CEACAM5-positive Advanced Solid Tumors","Primary Objective:        -  For Cohort A, Cohort B, and Cohort C Part 2: To assess the antitumor activity of           tusamitamab ravtansine in metastatic breast cancer (mBC) and tusamitamab ravtansine           monotherapy and in combination with gemcitabine in metastatic pancreatic adenocarcinoma           (mPAC)        -  For Cohort C Part 1: Confirmation of the recommended tusamitamab ravtansine dose when           administered in combination with gemcitabine      Secondary Objectives:        -  To assess the safety and tolerability of tusamitamab ravtansine administered as           monotherapy and in combination with gemcitabine        -  To assess other efficacy parameters of tusamitamab ravtansine administered as           monotherapy and in combination with gemcitabine        -  To assess the immunogenicity of tusamitamab ravtansine        -  To assess the pharmacokinetics (PK) of tusamitamab ravtansine and gemcitabine when given           in combination","Open-label, Multi-cohort, Phase 2 Trial, Evaluating the Efficacy and Safety of Tusamitamab Ravtansine (SAR408701) Monotherapy and in Combination in Patients With CEACAM5-positive Advanced Solid Tumors",Non-Randomized,3,NULL,94,NULL,29,"Phase 2",Open,Recruiting,"2021-03-29 00:00:00","2024-07-09 00:00:00","2025-01-13 00:00:00",Industry
NCT04662580,https://www.clinicaltrials.gov/study/NCT04662580,"2020-12-10 00:00:00","2023-05-04 00:00:00",ARX517,"ARX517 in Subjects With Metastatic Castration-resistant Prostate Cancer","A Phase 1/2, Multicenter, Open-label, Dose-escalation, and Dose-expansion Study to Evaluate      the Safety, Pharmacokinetics, and Anti-tumor Activity of ARX517, with Randomized Comparison      to Investigators Choice of Treatment (ICT), in Subjects with Metastatic Castration-resistant      Prostate Cancer who are Resistant or Refractory to Prior Standard Therapies","A Phase 1/2, Multicenter, Open-label, Dose-escalation, and Dose-expansion Study to Evaluate the Safety, Pharmacokinetics, and Anti-tumor Activity of ARX517, With Randomized Comparison to Investigators Choice of Treatment, in Subjects With Metastatic Castration-resistant Prostate Cancer Who Are Resistant or Refractory to Prior Standard Therapies",N/A,1,NULL,150,Registrational,9,"Phase 2",Open,Recruiting,"2021-07-27 00:00:00","2025-12-01 00:00:00","2027-03-01 00:00:00",Industry
NCT04665765,https://www.clinicaltrials.gov/study/NCT04665765,"2020-12-14 00:00:00","2022-10-26 00:00:00",NULL,"Polatuzumab Vedotin, Rituximab, Ifosfamide, Carboplatin, and Etoposide (PolaR-ICE) as Initial Salvage Therapy for the Treatment of Relapsed/Refractory Diffuse Large B-Cell Lymphoma","This phase II trial studies the effect of polatuzumab vedotin, rituximab, ifosfamide,      carboplatin, and etoposide as initial salvage therapy in treating patients with diffuse large      B-cell lymphoma that has come back (relapsed) or does not respond to treatment (refractory).      Polatuzumab vedotin is a monoclonal antibody, polatuzumab, linked to a toxic agent called      vedotin. Polatuzumab attaches to CD79b positive cancer cells in a targeted way and delivers      vedotin to kill them. Rituximab is a monoclonal antibody that may interfere with the ability      of cancer cells to grow and spread. Chemotherapy drugs, such as ifosfamide, carboplatin, and      etoposide, work in different ways to stop the growth of cancer cells, either by killing the      cells, by stopping them from dividing, or by stopping them from spreading. Giving      chemotherapy with immunotherapy may kill more cancer cells in patients with diffuse large      B-cell lymphoma.","A Phase 2 Study of Polatuzumab Vedotin With Rituximab, Ifosfamide, Carboplatin, and Etoposide (PolaR-ICE) as Initial Salvage Therapy for Relapsed/Refractory Diffuse Large B-cell Lymphoma",N/A,1,NULL,41,NULL,2,"Phase 2",Closed,"Active, not recruiting","2021-01-18 00:00:00","2023-12-31 00:00:00","2023-12-31 00:00:00",Non-industry
