nct_id,indication,population
NCT05182866,"Head and Neck Cancer",Resectable
NCT05183035,"Acute Myeloid Leukemia",Refractory
NCT05183035,"Acute Myeloid Leukemia",Relapsed
NCT05186974,"Lung Cancer",Advanced
NCT05186974,"Lung Cancer",Metastatic
NCT05186974,"Non-small Cell Lung Cancer",Advanced
NCT05186974,"Non-small Cell Lung Cancer",Metastatic
NCT05188209,"Gastric Cancer",Advanced
NCT05188209,"Gastric Cancer","Locally Advanced"
NCT05188209,"Gastric Cancer","Medically Inoperable"
NCT05188209,"Gastric Cancer",Metastatic
NCT05188209,"Gastric Cancer",Unresectable
NCT05188209,"Gastroesophageal Junction",Advanced
NCT05188209,"Gastroesophageal Junction","Locally Advanced"
NCT05188209,"Gastroesophageal Junction","Medically Inoperable"
NCT05188209,"Gastroesophageal Junction",Metastatic
NCT05188209,"Gastroesophageal Junction",Unresectable
NCT05188664,"Solid Tumors",Advanced
NCT05188664,"Solid Tumors",Refractory
NCT05188664,"Solid Tumors",Relapsed
NCT05190705,"Waldenstrom Macroglobulinemia",Relapsed
NCT05194072,"Adenoid Cystic Carcinoma",Advanced
NCT05194072,"Adenoid Cystic Carcinoma","Locally Advanced"
NCT05194072,"Adenoid Cystic Carcinoma",Metastatic
NCT05194072,"Adenoid Cystic Carcinoma",Refractory
NCT05194072,"Adenoid Cystic Carcinoma",Relapsed
NCT05194072,"Adenoid Cystic Carcinoma",Unresectable
NCT05194072,"Biliary Tract Cancer",Advanced
NCT05194072,"Biliary Tract Cancer","Locally Advanced"
NCT05194072,"Biliary Tract Cancer",Metastatic
NCT05194072,"Biliary Tract Cancer",Refractory
NCT05194072,"Biliary Tract Cancer",Relapsed
NCT05194072,"Biliary Tract Cancer",Unresectable
NCT05194072,"Breast Cancer",Advanced
NCT05194072,"Breast Cancer","Locally Advanced"
NCT05194072,"Breast Cancer",Metastatic
NCT05194072,"Breast Cancer",Refractory
NCT05194072,"Breast Cancer",Relapsed
NCT05194072,"Breast Cancer",Unresectable
NCT05194072,"Endometrial Cancer",Advanced
NCT05194072,"Endometrial Cancer","Locally Advanced"
NCT05194072,"Endometrial Cancer",Metastatic
NCT05194072,"Endometrial Cancer",Refractory
NCT05194072,"Endometrial Cancer",Relapsed
NCT05194072,"Endometrial Cancer",Unresectable
NCT05194072,"Fallopian tube Cancer",Advanced
NCT05194072,"Fallopian tube Cancer","Locally Advanced"
NCT05194072,"Fallopian tube Cancer",Metastatic
NCT05194072,"Fallopian tube Cancer",Refractory
NCT05194072,"Fallopian tube Cancer",Relapsed
NCT05194072,"Fallopian tube Cancer",Unresectable
NCT05194072,"Gallbladder Cancer",Advanced
NCT05194072,"Gallbladder Cancer","Locally Advanced"
NCT05194072,"Gallbladder Cancer",Metastatic
NCT05194072,"Gallbladder Cancer",Refractory
NCT05194072,"Gallbladder Cancer",Relapsed
NCT05194072,"Gallbladder Cancer",Unresectable
NCT05194072,"Non-small Cell Lung Cancer",Advanced
NCT05194072,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05194072,"Non-small Cell Lung Cancer",Metastatic
NCT05194072,"Non-small Cell Lung Cancer",Refractory
NCT05194072,"Non-small Cell Lung Cancer",Relapsed
NCT05194072,"Non-small Cell Lung Cancer",Squamous
NCT05194072,"Non-small Cell Lung Cancer",Unresectable
NCT05194072,"Ovarian Cancer",Advanced
NCT05194072,"Ovarian Cancer","Locally Advanced"
NCT05194072,"Ovarian Cancer",Metastatic
NCT05194072,"Ovarian Cancer",Refractory
NCT05194072,"Ovarian Cancer",Relapsed
NCT05194072,"Ovarian Cancer",Unresectable
NCT05194072,"Peritoneal Cancer",Advanced
NCT05194072,"Peritoneal Cancer","Locally Advanced"
NCT05194072,"Peritoneal Cancer",Metastatic
NCT05194072,"Peritoneal Cancer",Refractory
NCT05194072,"Peritoneal Cancer",Relapsed
NCT05194072,"Peritoneal Cancer",Unresectable
NCT05194072,"Solid Tumors",Advanced
NCT05194072,"Solid Tumors","Locally Advanced"
NCT05194072,"Solid Tumors",Metastatic
NCT05194072,"Solid Tumors",Refractory
NCT05194072,"Solid Tumors",Relapsed
NCT05194072,"Solid Tumors",Unresectable
NCT05194072,"Squamous Cell Carcinoma",Advanced
NCT05194072,"Squamous Cell Carcinoma","Locally Advanced"
NCT05194072,"Squamous Cell Carcinoma",Metastatic
NCT05194072,"Squamous Cell Carcinoma",Refractory
NCT05194072,"Squamous Cell Carcinoma",Relapsed
NCT05194072,"Squamous Cell Carcinoma",Unresectable
NCT05194072,"Triple-Negative Breast Cancer",Advanced
NCT05194072,"Triple-Negative Breast Cancer","Locally Advanced"
NCT05194072,"Triple-Negative Breast Cancer",Metastatic
NCT05194072,"Triple-Negative Breast Cancer",Refractory
NCT05194072,"Triple-Negative Breast Cancer",Relapsed
NCT05194072,"Triple-Negative Breast Cancer",Unresectable
NCT05199051,"Acute Myeloid Leukemia",Refractory
NCT05199051,"Acute Myeloid Leukemia",Relapsed
NCT05200364,"Fallopian tube Cancer",Advanced
NCT05200364,"Fallopian tube Cancer",Refractory
NCT05200364,"Fallopian tube Cancer",Relapsed
NCT05200364,"Ovarian Cancer",Advanced
NCT05200364,"Ovarian Cancer","High Grade"
NCT05200364,"Ovarian Cancer",Refractory
NCT05200364,"Ovarian Cancer",Relapsed
NCT05200364,"Peritoneal Cancer",Advanced
NCT05200364,"Peritoneal Cancer",Refractory
NCT05200364,"Peritoneal Cancer",Relapsed
NCT05205850,"Biliary Tract Cancer",Advanced
NCT05205850,"Biliary Tract Cancer","Locally Advanced"
NCT05205850,"Biliary Tract Cancer",Metastatic
NCT05205850,"Biliary Tract Cancer",Refractory
NCT05205850,"Biliary Tract Cancer",Unresectable
NCT05205850,"Esophageal Cancer",Advanced
NCT05205850,"Esophageal Cancer","Locally Advanced"
NCT05205850,"Esophageal Cancer",Metastatic
NCT05205850,"Esophageal Cancer",Refractory
NCT05205850,"Esophageal Cancer",Unresectable
NCT05205850,"Gastric Cancer",Advanced
NCT05205850,"Gastric Cancer","Locally Advanced"
NCT05205850,"Gastric Cancer",Metastatic
NCT05205850,"Gastric Cancer",Refractory
NCT05205850,"Gastric Cancer",Unresectable
NCT05205850,"Gastroesophageal Junction",Advanced
NCT05205850,"Gastroesophageal Junction","Locally Advanced"
NCT05205850,"Gastroesophageal Junction",Metastatic
NCT05205850,"Gastroesophageal Junction",Refractory
NCT05205850,"Gastroesophageal Junction",Unresectable
NCT05205850,"Ovarian Cancer",Advanced
NCT05205850,"Ovarian Cancer","Locally Advanced"
NCT05205850,"Ovarian Cancer",Metastatic
NCT05205850,"Ovarian Cancer",Refractory
NCT05205850,"Ovarian Cancer",Unresectable
NCT05205850,"Pancreatic Cancer",Advanced
NCT05205850,"Pancreatic Cancer","Locally Advanced"
NCT05205850,"Pancreatic Cancer",Metastatic
NCT05205850,"Pancreatic Cancer",Refractory
NCT05205850,"Pancreatic Cancer",Unresectable
NCT05205850,"Solid Tumors",Advanced
NCT05205850,"Solid Tumors","Locally Advanced"
NCT05205850,"Solid Tumors",Metastatic
NCT05205850,"Solid Tumors",Refractory
NCT05205850,"Solid Tumors",Unresectable
NCT05208307,"Multiple Myeloma","High Risk"
NCT05208307,"Multiple Myeloma",Refractory
NCT05208307,"Multiple Myeloma","Transplant Eligible"
NCT05208762,"Esophageal Cancer",Advanced
NCT05208762,"Esophageal Cancer",Metastatic
NCT05208762,"Esophageal Cancer",Refractory
NCT05208762,"Esophageal Cancer",Relapsed
NCT05208762,"Esophageal Cancer",Unresectable
NCT05208762,"Head and Neck Cancer",Advanced
NCT05208762,"Head and Neck Cancer",Metastatic
NCT05208762,"Head and Neck Cancer",Refractory
NCT05208762,"Head and Neck Cancer",Relapsed
NCT05208762,"Head and Neck Cancer",Unresectable
NCT05208762,Melanoma,Advanced
NCT05208762,Melanoma,Metastatic
NCT05208762,Melanoma,Refractory
NCT05208762,Melanoma,Relapsed
NCT05208762,Melanoma,Unresectable
NCT05208762,"Non-small Cell Lung Cancer",Advanced
NCT05208762,"Non-small Cell Lung Cancer",Metastatic
NCT05208762,"Non-small Cell Lung Cancer",Refractory
NCT05208762,"Non-small Cell Lung Cancer",Relapsed
NCT05208762,"Non-small Cell Lung Cancer",Unresectable
NCT05208762,"Ovarian Cancer",Advanced
NCT05208762,"Ovarian Cancer",Metastatic
NCT05208762,"Ovarian Cancer",Refractory
NCT05208762,"Ovarian Cancer",Relapsed
NCT05208762,"Ovarian Cancer",Unresectable
NCT05208762,"Solid Tumors",Advanced
NCT05208762,"Solid Tumors",Metastatic
NCT05208762,"Solid Tumors",Refractory
NCT05208762,"Solid Tumors",Relapsed
NCT05208762,"Solid Tumors",Unresectable
NCT05208762,"Triple-Negative Breast Cancer",Advanced
NCT05208762,"Triple-Negative Breast Cancer",Metastatic
NCT05208762,"Triple-Negative Breast Cancer",Refractory
NCT05208762,"Triple-Negative Breast Cancer",Relapsed
NCT05208762,"Triple-Negative Breast Cancer",Unresectable
NCT05215340,"Non-small Cell Lung Cancer",Advanced
NCT05215340,"Non-small Cell Lung Cancer",Metastatic
NCT05215340,"Non-small Cell Lung Cancer",Relapsed
NCT05215340,"Non-small Cell Lung Cancer",Resectable
NCT05216965,"Solid Tumors",Advanced
NCT05217693,"Solid Tumors",Advanced
NCT05217693,"Solid Tumors","Locally Advanced"
NCT05217693,"Solid Tumors",Metastatic
NCT05217693,"Solid Tumors",Refractory
NCT05217693,"Solid Tumors",Unresectable
NCT05222438,"B-cell Lymphoma",Refractory
NCT05222438,"B-cell Lymphoma",Relapsed
NCT05222438,"Diffuse Large B-cell Lymphoma",Refractory
NCT05222438,"Diffuse Large B-cell Lymphoma",Relapsed
NCT05226117,"Bladder Cancer",Cisplatin-Ineligible
NCT05226117,"Bladder Cancer",Muscle-invasive
NCT05226117,"Bladder Cancer","Radical cystectomy"
NCT05226117,"Bladder Cancer",Resectable
NCT05229900,"Cervical Cancer",Advanced
NCT05229900,"Cervical Cancer","Locally Advanced"
NCT05229900,"Cervical Cancer",Metastatic
NCT05229900,"Cervical Cancer",Relapsed
NCT05229900,"Cervical Cancer",Unresectable
NCT05229900,"Endometrial Cancer",Advanced
NCT05229900,"Endometrial Cancer","Locally Advanced"
NCT05229900,"Endometrial Cancer",Metastatic
NCT05229900,"Endometrial Cancer",Relapsed
NCT05229900,"Endometrial Cancer",Unresectable
NCT05229900,"Gastric Cancer",Advanced
NCT05229900,"Gastric Cancer","Locally Advanced"
NCT05229900,"Gastric Cancer",Metastatic
NCT05229900,"Gastric Cancer",Relapsed
NCT05229900,"Gastric Cancer",Unresectable
NCT05229900,"Gastroesophageal Junction",Advanced
NCT05229900,"Gastroesophageal Junction","Locally Advanced"
NCT05229900,"Gastroesophageal Junction",Metastatic
NCT05229900,"Gastroesophageal Junction",Relapsed
NCT05229900,"Gastroesophageal Junction",Unresectable
NCT05229900,"Lung Cancer",Advanced
NCT05229900,"Lung Cancer","Locally Advanced"
NCT05229900,"Lung Cancer",Metastatic
NCT05229900,"Lung Cancer",Relapsed
NCT05229900,"Lung Cancer",Unresectable
NCT05229900,"Non-small Cell Lung Cancer",Advanced
NCT05229900,"Non-small Cell Lung Cancer","Locally Advanced"
NCT05229900,"Non-small Cell Lung Cancer",Metastatic
NCT05229900,"Non-small Cell Lung Cancer",Relapsed
NCT05229900,"Non-small Cell Lung Cancer",Unresectable
NCT05229900,"Ovarian Cancer",Advanced
NCT05229900,"Ovarian Cancer","Locally Advanced"
NCT05229900,"Ovarian Cancer",Metastatic
NCT05229900,"Ovarian Cancer",Relapsed
NCT05229900,"Ovarian Cancer",Unresectable
NCT05229900,"Solid Tumors",Advanced
NCT05229900,"Solid Tumors","Locally Advanced"
NCT05229900,"Solid Tumors",Metastatic
NCT05229900,"Solid Tumors",Relapsed
NCT05229900,"Solid Tumors",Unresectable
NCT05229900,"Testicular Cancer",Advanced
NCT05229900,"Testicular Cancer","Locally Advanced"
NCT05229900,"Testicular Cancer",Metastatic
NCT05229900,"Testicular Cancer",Relapsed
NCT05229900,"Testicular Cancer",Unresectable
NCT05229900,"Uterine Cancer",Advanced
NCT05229900,"Uterine Cancer","Locally Advanced"
NCT05229900,"Uterine Cancer",Metastatic
NCT05229900,"Uterine Cancer",Relapsed
NCT05229900,"Uterine Cancer",Unresectable
NCT05238831,"Breast Cancer",Advanced
NCT05238831,"Breast Cancer","Locally Advanced"
NCT05238831,"Breast Cancer",Metastatic
NCT05238831,"Breast Cancer",Refractory
NCT05238831,"Breast Cancer",Relapsed
NCT05238831,"Breast Cancer",Unresectable
NCT05238831,"Ovarian Cancer",Advanced
NCT05238831,"Ovarian Cancer","Locally Advanced"
NCT05238831,"Ovarian Cancer",Metastatic
NCT05238831,"Ovarian Cancer",Refractory
NCT05238831,"Ovarian Cancer",Relapsed
NCT05238831,"Ovarian Cancer",Unresectable
NCT05238831,"Pancreatic Cancer",Advanced
NCT05238831,"Pancreatic Cancer","Locally Advanced"
NCT05238831,"Pancreatic Cancer",Metastatic
NCT05238831,"Pancreatic Cancer",Refractory
NCT05238831,"Pancreatic Cancer",Relapsed
NCT05238831,"Pancreatic Cancer",Unresectable
NCT05238831,"Prostate Cancer",Advanced
NCT05238831,"Prostate Cancer","Locally Advanced"
NCT05238831,"Prostate Cancer",Metastatic
NCT05238831,"Prostate Cancer",Refractory
NCT05238831,"Prostate Cancer",Relapsed
NCT05238831,"Prostate Cancer",Unresectable
NCT05238831,"Soft Tissue Sarcoma",Advanced
NCT05238831,"Soft Tissue Sarcoma","Locally Advanced"
NCT05238831,"Soft Tissue Sarcoma",Metastatic
NCT05238831,"Soft Tissue Sarcoma",Refractory
NCT05238831,"Soft Tissue Sarcoma",Relapsed
NCT05238831,"Soft Tissue Sarcoma",Unresectable
NCT05238831,"Solid Tumors",Advanced
NCT05238831,"Solid Tumors","Locally Advanced"
NCT05238831,"Solid Tumors",Metastatic
NCT05238831,"Solid Tumors",Refractory
NCT05238831,"Solid Tumors",Relapsed
NCT05238831,"Solid Tumors",Unresectable
NCT05239624,"Bladder Cancer",Advanced
NCT05239624,"Bladder Cancer","Locally Advanced"
NCT05239624,"Bladder Cancer",Metastatic
NCT05239624,"Bladder Cancer",Muscle-invasive
NCT05239624,"Bladder Cancer",Platinum-Eligible
NCT05239624,"Bladder Cancer",Platinum-Ineligible
NCT05239624,"Bladder Cancer",Relapsed
NCT05239624,"Bladder Cancer",Resectable
NCT05241899,"Gastric Cancer",Advanced
NCT05241899,"Gastric Cancer","Locally Advanced"
NCT05241899,"Gastric Cancer",Metastatic
NCT05241899,"Gastric Cancer",Relapsed
NCT05241899,"Gastric Cancer",Unresectable
NCT05241899,"Gastroesophageal Junction",Advanced
NCT05241899,"Gastroesophageal Junction","Locally Advanced"
NCT05241899,"Gastroesophageal Junction",Metastatic
NCT05241899,"Gastroesophageal Junction",Relapsed
NCT05241899,"Gastroesophageal Junction",Unresectable
NCT05243693,"Classical Hodgkin Lymphoma",Refractory
NCT05243693,"Classical Hodgkin Lymphoma",Relapsed
NCT05243693,"Hodgkin Lymphoma",Refractory
NCT05243693,"Hodgkin Lymphoma",Relapsed
NCT05245071,"Non-small Cell Lung Cancer",Metastatic
NCT05245071,"Non-small Cell Lung Cancer","Non Squamous"
NCT05245071,"Non-small Cell Lung Cancer",Refractory
NCT05245071,"Non-small Cell Lung Cancer",Relapsed
NCT05246514,"Non-small Cell Lung Cancer",Metastatic
NCT05246514,"Non-small Cell Lung Cancer","Non Squamous"
NCT05246514,"Non-small Cell Lung Cancer",Refractory
NCT05246514,"Non-small Cell Lung Cancer",Relapsed
NCT05249959,"Mantle Cell Lymphoma",Refractory
NCT05249959,"Mantle Cell Lymphoma",Relapsed
NCT05253495,"B-cell Lymphoma","High Grade"
NCT05253495,"Classical Hodgkin Lymphoma","High Risk"
NCT05253495,"Classical Hodgkin Lymphoma","Intermediate Risk"
NCT05260957,"B-cell Lymphoma","High Grade"
NCT05260957,"B-cell Lymphoma",Refractory
NCT05260957,"B-cell Lymphoma",Relapsed
NCT05260957,"Burkitt Lymphoma",Refractory
NCT05260957,"Burkitt Lymphoma",Relapsed
NCT05260957,"Diffuse Large B-cell Lymphoma",Refractory
NCT05260957,"Diffuse Large B-cell Lymphoma",Relapsed
NCT05260957,"Follicular Lymphoma","Grade 3b"
NCT05260957,"Follicular Lymphoma",Refractory
NCT05260957,"Follicular Lymphoma",Relapsed
NCT05260957,"Mantle Cell Lymphoma",Refractory
NCT05260957,"Mantle Cell Lymphoma",Relapsed
NCT05260957,"Marginal Zone Lymphoma","Extranodal MZL"
NCT05260957,"Marginal Zone Lymphoma","Nodal MZL"
NCT05260957,"Marginal Zone Lymphoma",Refractory
NCT05260957,"Marginal Zone Lymphoma",Relapsed
NCT05260957,"Non-Hodgkin Lymphoma",Refractory
NCT05260957,"Non-Hodgkin Lymphoma",Relapsed
NCT05260957,"Primary Mediastinal B-cell Lymphoma",Refractory
NCT05260957,"Primary Mediastinal B-cell Lymphoma",Relapsed
NCT05263479,"Solid Tumors",Advanced
NCT05263869,"Breast Cancer",Advanced
NCT05263869,"Breast Cancer",Metastatic
NCT05263869,"Solid Tumors",Advanced
NCT05263869,"Solid Tumors",Metastatic
NCT05265013,"Bone Cancer",Metastatic
NCT05265013,"Bone Cancer",Refractory
NCT05265013,"Bone Cancer",Relapsed
NCT05265013,"Head and Neck Cancer",Loco-regional
NCT05265013,"Head and Neck Cancer",Metastatic
NCT05265013,"Head and Neck Cancer",Refractory
NCT05265013,"Head and Neck Cancer",Relapsed
NCT05271604,"Head and Neck Cancer",Metastatic
NCT05271604,"Head and Neck Cancer",Relapsed
NCT05274048,"Esophageal Cancer",Advanced
NCT05274048,"Esophageal Cancer",Metastatic
NCT05274048,"Esophageal Cancer",Refractory
NCT05274048,"Esophageal Cancer",Unresectable
NCT05274048,"Gastric Cancer",Advanced
NCT05274048,"Gastric Cancer",Metastatic
NCT05274048,"Gastric Cancer",Refractory
NCT05274048,"Gastric Cancer",Unresectable
NCT05274048,"Gastroesophageal Junction",Advanced
NCT05274048,"Gastroesophageal Junction",Metastatic
NCT05274048,"Gastroesophageal Junction",Refractory
NCT05274048,"Gastroesophageal Junction",Unresectable
NCT05276609,"Solid Tumors",Advanced
NCT05276609,"Solid Tumors","Locally Advanced"
NCT05276609,"Solid Tumors",Metastatic
NCT05276609,"Solid Tumors",Refractory
NCT05279300,"Diffuse Large B-cell Lymphoma",Advanced
NCT05279300,"Diffuse Large B-cell Lymphoma",Refractory
NCT05279300,"Mantle Cell Lymphoma",Advanced
NCT05279300,"Mantle Cell Lymphoma",Refractory
NCT05279300,"Non-Hodgkin Lymphoma",Advanced
NCT05279300,"Non-Hodgkin Lymphoma",Refractory
NCT05279300,"Solid Tumors",Advanced
NCT05279300,"Solid Tumors",Refractory
NCT05279300,"Solid Tumors",Unresectable
NCT05279300,"Triple-Negative Breast Cancer",Advanced
NCT05279300,"Triple-Negative Breast Cancer",Refractory
NCT05279300,"Triple-Negative Breast Cancer",Unresectable
NCT05280275,"Multiple Myeloma","Transplant Ineligible"
NCT05280275,"Multiple Myeloma","Transplant Not Intended"
NCT05280470,"Small Cell Lung Cancer",Refractory
NCT05280470,"Small Cell Lung Cancer",Relapsed
NCT05283720,"B-cell Lymphoma","High Grade"
NCT05283720,"B-cell Lymphoma",Refractory
NCT05283720,"B-cell Lymphoma",Relapsed
NCT05283720,"Diffuse Large B-cell Lymphoma",Refractory
NCT05283720,"Diffuse Large B-cell Lymphoma",Relapsed
NCT05283720,"Follicular Lymphoma","Grade 1"
NCT05283720,"Follicular Lymphoma","Grade 2"
NCT05283720,"Follicular Lymphoma","Grade 3a"
NCT05283720,"Follicular Lymphoma","Grade 3b"
NCT05283720,"Follicular Lymphoma",Refractory
NCT05283720,"Follicular Lymphoma",Relapsed
NCT05283720,"Mantle Cell Lymphoma",Refractory
NCT05283720,"Mantle Cell Lymphoma",Relapsed
NCT05283720,"Marginal Zone Lymphoma","Nodal MZL"
NCT05283720,"Marginal Zone Lymphoma",Refractory
NCT05283720,"Marginal Zone Lymphoma",Relapsed
NCT05283720,"Non-Hodgkin Lymphoma",Refractory
NCT05283720,"Non-Hodgkin Lymphoma",Relapsed
NCT05288777,"Breast Cancer",Advanced
NCT05288777,"Breast Cancer","Locally Advanced"
NCT05288777,"Breast Cancer",Relapsed
NCT05288777,"Breast Cancer",Resectable
NCT05293496,"Hepatocellular Carcinoma",Advanced
NCT05293496,"Hepatocellular Carcinoma","Locally Advanced"
NCT05293496,"Hepatocellular Carcinoma",Metastatic
NCT05293496,"Hepatocellular Carcinoma",Refractory
NCT05293496,"Hepatocellular Carcinoma",Relapsed
NCT05293496,"Hepatocellular Carcinoma",Unresectable
NCT05293496,Melanoma,Advanced
NCT05293496,Melanoma,"Locally Advanced"
NCT05293496,Melanoma,Metastatic
NCT05293496,Melanoma,Refractory
NCT05293496,Melanoma,Relapsed
NCT05293496,Melanoma,Unresectable
NCT05293496,"Ovarian Cancer",Advanced
NCT05293496,"Ovarian Cancer","Locally Advanced"
NCT05293496,"Ovarian Cancer",Metastatic
NCT05293496,"Ovarian Cancer",Refractory
NCT05293496,"Ovarian Cancer",Relapsed
NCT05293496,"Ovarian Cancer",Unresectable
NCT05293496,"Pancreatic Cancer",Advanced
NCT05293496,"Pancreatic Cancer","Locally Advanced"
NCT05293496,"Pancreatic Cancer",Metastatic
NCT05293496,"Pancreatic Cancer",Refractory
NCT05293496,"Pancreatic Cancer",Relapsed
NCT05293496,"Pancreatic Cancer",Unresectable
NCT05293496,"Prostate Cancer",Advanced
NCT05293496,"Prostate Cancer","Castration Resistant"
NCT05293496,"Prostate Cancer","Locally Advanced"
NCT05293496,"Prostate Cancer",Metastatic
NCT05293496,"Prostate Cancer",Refractory
NCT05293496,"Prostate Cancer",Relapsed
NCT05293496,"Prostate Cancer",Unresectable
NCT05293496,"Renal Cell Carcinoma",Advanced
NCT05293496,"Renal Cell Carcinoma","Locally Advanced"
NCT05293496,"Renal Cell Carcinoma",Metastatic
NCT05293496,"Renal Cell Carcinoma",Refractory
NCT05293496,"Renal Cell Carcinoma",Relapsed
NCT05293496,"Renal Cell Carcinoma",Unresectable
NCT05293496,"Solid Tumors",Advanced
NCT05293496,"Solid Tumors","Locally Advanced"
NCT05293496,"Solid Tumors",Metastatic
NCT05293496,"Solid Tumors",Refractory
NCT05293496,"Solid Tumors",Relapsed
NCT05293496,"Solid Tumors",Unresectable
NCT05296070,"Marginal Zone Lymphoma","Extranodal MZL"
