nct_id,drug_id,drug,drug_candidate,drug_alias,target,target_description,modality,modality_description,therapy_class,therapy_class_description,company,drug_payload,drug_payload_moa
NCT05229900,52106,SGN-ALPV,Pipeline,"SGN ALPV|SGN-ALPV",ALPP,NULL,ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Seagen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05229900,52106,SGN-ALPV,Pipeline,"SGN ALPV|SGN-ALPV",ALPPL2,"Alkaline phosphatase, placental-like 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Seagen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05238831,36871,"ado-trastuzumab emtansine",Pipeline,"ado-trastuzumab emtansine|Herceptin-DM1|Kadcyla|PRO-132365|R-3502|RG-3502|RO-5304020|T-DM1|Trastuzumab Emtansine|trastuzumab-DM1|trastuzumab-MCC-DM1|trastuzumab-mertansine",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Targeted Therapy",NULL,Roche,"Maytansine DM1","Tubulin inhibitor"
NCT05239624,38740,"enfortumab vedotin",Pipeline,"AGS-22C3|AGS-22CE|AGS-22M6E|AGS-M6|ASG-22CE|ASG-22M6E|ASG-22ME|enformumab vendotin|enfortumab vedotin|enfortumab vedotin-ejfv|Padcev",Nectin-4,"Nectin cell adhesion molecule 4",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Astellas,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05239624,38740,"enfortumab vedotin",Pipeline,"AGS-22C3|AGS-22CE|AGS-22M6E|AGS-M6|ASG-22CE|ASG-22M6E|ASG-22ME|enformumab vendotin|enfortumab vedotin|enfortumab vedotin-ejfv|Padcev",Nectin-4,"Nectin cell adhesion molecule 4",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Seagen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05241899,50010,"disitamab vedotin",Pipeline,"Aidixi|disitamab vedotin|RC 48|RC48",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,RemeGen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05241899,50010,"disitamab vedotin",Pipeline,"Aidixi|disitamab vedotin|RC 48|RC48",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Seagen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05243693,37766,"brentuximab vedotin",Pipeline,"Adcetris|brentuximab vedotin|cAC10-vcMMAE|SGN-035|SGN-35",CD30,"Cluster of Differentiation-30",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Seagen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05243693,37766,"brentuximab vedotin",Pipeline,"Adcetris|brentuximab vedotin|cAC10-vcMMAE|SGN-035|SGN-35",CD30,"Cluster of Differentiation-30",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Takeda,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05245071,41509,"tusamitamab ravtansine",Pipeline,"SAR-408701|SAR408701|tusamitamab ravtansine",CEACAM,"Carcinoembryonic antigen-related cell adhesion molecule",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Sanofi,"Maytansinoid DM4","Tubulin inhibitor"
NCT05246514,42178,"trastuzumab deruxtecan",Pipeline,"DS-8201|DS-8201a|Enhertu|fam-trastuzumab deruxtecan|fam-trastuzumab deruxtecan-nxki|T-DXd|trastuzumab deruxtecan",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Targeted Therapy",NULL,AstraZeneca,Deruxtecan,"DNA damaging agent"
NCT05246514,42178,"trastuzumab deruxtecan",Pipeline,"DS-8201|DS-8201a|Enhertu|fam-trastuzumab deruxtecan|fam-trastuzumab deruxtecan-nxki|T-DXd|trastuzumab deruxtecan",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Targeted Therapy",NULL,"Daiichi Sankyo",Deruxtecan,"DNA damaging agent"
NCT05249959,39979,"loncastuximab tesirine",Pipeline,"ADCT-402|Lonca|Lonca-T|loncastuximab tesirine|MT-2111|Zynlonta",CD19,"Cluster of Differentiation-19",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,"ADC Therapeutics",Pyrrolobenzodiazepine,"DNA damaging agent"
NCT05253495,37766,"brentuximab vedotin",Pipeline,"Adcetris|brentuximab vedotin|cAC10-vcMMAE|SGN-035|SGN-35",CD30,"Cluster of Differentiation-30",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Seagen,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05253495,37766,"brentuximab vedotin",Pipeline,"Adcetris|brentuximab vedotin|cAC10-vcMMAE|SGN-035|SGN-35",CD30,"Cluster of Differentiation-30",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Takeda,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05253495,41075,"polatuzumab vedotin",Pipeline,"ACD79B-VCMMAE|DCDS-4501A|FCU-2711|Polatuzumab|polatuzumab vedotin|polatuzumab vedotin-piiq|Polivy|RG-7596|RG7596|RO-5541077|RO-5541077-000",CD79,"Cluster of Differentiation-79",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Roche,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05260957,41075,"polatuzumab vedotin",Pipeline,"ACD79B-VCMMAE|DCDS-4501A|FCU-2711|Polatuzumab|polatuzumab vedotin|polatuzumab vedotin-piiq|Polivy|RG-7596|RG7596|RO-5541077|RO-5541077-000",CD79,"Cluster of Differentiation-79",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,Roche,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05263479,75825,HS-20089,Pipeline,HS-20089,B7-H4,"B7 Homolog 4",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,"Shanghai Hansoh Biomedical","Yet to be disclosed",NULL
NCT05263869,40379,MRG002,Pipeline,"MRG 002|MRG002",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Targeted Therapy",NULL,"Shanghai Miracogen","Monomethyl Auristatin E","Tubulin inhibitor"
NCT05265013,38096,"cetuximab sarotalocan",Pipeline,"ASP-1929|cetuximab sarotalocan|RM-1929",EGFR,"Epidermal Growth Factor Receptor",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Targeted Therapy",NULL,"Rakuten Medical",IR700,"Tubulin inhibitor"
NCT05270057,39979,"loncastuximab tesirine",Pipeline,"ADCT-402|Lonca|Lonca-T|loncastuximab tesirine|MT-2111|Zynlonta",CD19,"Cluster of Differentiation-19",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,"ADC Therapeutics",Pyrrolobenzodiazepine,"DNA damaging agent"
NCT05271604,37463,"ozuriftamab vedotin",Pipeline,"BA-3021|BA3021|CAB-ROR2-ADC|ozuriftamab vedotin",ROR2,"RAR-related orphan receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Antibody Therapeutics",NULL,BioAtla,"Monomethyl Auristatin E","Tubulin inhibitor"
NCT05274048,42178,"trastuzumab deruxtecan",Pipeline,"DS-8201|DS-8201a|Enhertu|fam-trastuzumab deruxtecan|fam-trastuzumab deruxtecan-nxki|T-DXd|trastuzumab deruxtecan",HER2,"Human Epidermal Growth Factor Receptor 2",ADC,"A substance made up of a monoclonal antibody chemically linked to a drug. The monoclonal antibody binds to specific proteins or receptors found on certain types of cells, including cancer cells. The linked drug enters these cells and kills them without harming other cells. Some antibody-drug conjugates are used to treat cancer. Also called ADC.","Targeted Therapy",NULL,AstraZeneca,Deruxtecan,"DNA damaging agent"
